seiu,,,,,
,"AI Infra Night with AWS, Exostellar, Unsloth, and Baseten",September 11,5:00PM - 8:30PM,"San Francisco, CA",https://lu.ma/c97bivev
,Llama Lounge 19: The AI Startup Event Series,September 11,5:00PM - 9:00PM,"Palo Alto, CA",https://lu.ma/llamalounge19
,Drop In Office Hours for AI Agents,September 10,10:00AM - 11:00AM,Remote,https://luma.com/fju8j32x
,Rare Diseases & AI Dinner,September 10,6:30PM - 9:30PM,"San Francisco, CA",https://luma.com/9jlptelw
,Draper VC x Berkeley Founders AMA,September 10,6:00PM - 8:00PM,"Berkeley, CA",https://luma.com/10dlx93a
,Deploying agents and MCPs in production with TypeScript,September 10,6:00PM - 8:00PM,"San Francisco, CA",https://luma.com/k19zrg9p
,Coding Agents Stack Share,September 10,5:30PM - 8:00PM,"San Francisco, CA",https://sf.aitinkerers.org/p/coding-agents-stack-share
,Real time Video and GenAI Workshop with VideoDB,September 10,5:30PM - 8:30PM,"San Francisco, CA",https://luma.com/t1l8qyq9
,Intercom x Chemistry: Fireside Chat w/ Des and Ethan,September 10,6:00PM - 8:30PM,"San Francisco, CA",https://luma.com/0nxcwwwg
,In the Loop: An Exclusive Dinner for Human Data Experts in AI,September 10,6:30PM - 9:30PM,"San Francisco, CA",https://luma.com/3mw9n21f
,LangChain Presents: How To Build An Agent,September 10,6:00PM - 8:30PM,"San Francisco, CA",https://lu.ma/85xvto8n
,Coffee Club | B2B Tech Founders & Funders,September 10,10:00AM - 11:00AM,"San Francisco, CA",https://lu.ma/daqhn9hq
,ELC WorkOS x Vercel Happy Hour,September 10,5:30PM - 7:30PM,"San Francisco, CA",https://lu.ma/elchappyhour
,AI Infra Summit 2025,September 9-11,9:30AM - 6:00PM,"Santa Clara, CA",https://ai-infra-summit.com/events/ai-infra-summit
,Datadog Summit 2025,September 9,9:00AM - 4:30PM,"San Francisco, CA",https://events.datadoghq.com/summits/datadog-summit-san-francisco
,The Next Revolution of AI: Impact Summit (SCIEN),September 9,8:30AM - 6:00PM,"Stanford, CA",https://www.imaginationinaction.co/stanford-scien-event
,Into the Cluster: The Fabric of AI’s Next Leap,September 9,6:30PM - 9:30PM,"Santa Clara, CA",https://luma.com/gymzpqkw
,AI Agent SF Meetup #6 - Agents in the Workplace,September 9,5:00PM - 8:30PM,"San Francisco, CA",https://luma.com/kf9p57ym
,Daytona AI Builders,September 9,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/osqspvsm
,"Graph Exchange, Fall 2025 - Agentic AI Memory",September 8,4:00PM - 9:00PM,"San Francisco, CA",https://luma.com/mrewo0no
,The Next Revolution of AI: Innovation Summit (Google),September 8,8:30AM - 5:00PM,"Mountain View, CA",https://www.imaginationinaction.co/the-next-revolution-google
,Qdrant AI Builders: Relevant & Diverse Vector Search That Gets Clicks,September 8,5:00PM - 8:00PM,"San Francisco, CA",https://luma.com/y8t5wys9
,"Graph Exchange, Fall 2025 - Agentic AI Memory",September 8,4:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/mrewo0no
,Vibe Labs Workshop & Hackathon,September 8,10:00AM - 7:00PM,"San Francisco, CA",https://lu.ma/vibes-shipathon
,Turn your Codex agents into a production-grade coding team with a cloud backend,September 8,5:00PM - 8:30PM,"San Francisco, CA",https://lu.ma/workshop-xpander-ai
,From Vision to Transformation: Redefining Design in the AI Era,Septebmer 7,2:00PM - 5:00PM,"Sunnyvale, CA",https://luma.com/eqe2ve6z
,Nano Banana Hackathon,September 6,9:00AM - 9:00PM,"San Francisco, CA",https://cerebralvalley.ai/e/nano-banana?utm_source=cv-events-featured&utm_medium=cerebralvalley&tab=guest-list
,Sunset Singles Jacuzzi for AI Techies and Creatives,September 6,5:00PM - 8:00PM,"San Francisco, CA",https://luma.com/efgehz2u
,AI Bootcamp: Hands-On Immersive Bootcamp for Leaders and Innovators,September 6,8:00AM - 5:30PM,"Mountain View, CA",https://lu.ma/ek5gq6fz
,Man vs. Machine,September 6,9:00AM - 9:00PM,"San Francisco, CA",https://lu.ma/xjcpo8tp
,mapping human-ai relationships V2,September 6,2:00PM - 4:00PM,"San Francisco, CA",https://lu.ma/ll8ar7rv
,TamboHack: For Your UI Only,September 5-11,12:00PM - 1:00PM,Remote,https://luma.com/e5irqmfh
,HACK//VIBE AI AGENTS,September 5-7,10:00AM - 1:00PM,Remote,https://lu.ma/550pku23
,From Prompts to Products: Exploring AI Use Cases & Challenges,September 5,5:30PM - 8:30PM,"San Francisco, CA",https://luma.com/qpkdfkdv
,Gemini Live Poker,September 5,5:00PM - 7:00PM,"Mountain View, CA",https://lu.ma/geminimeetup
,Automate your SEO and rank #1 in your category using AI,September 4,11:00AM - 12:00PM,Remote,https://lu.ma/dsmlszsz
,"Cross Domain Collective Paper Reading Club: ""Detecting and Countering Misuse of AI""",September 4,6:00PM - 9:00PM,"San Francisco, CA",https://luma.com/cross-domain-collective-paper-reading-cl
,Private Founders Breakfast ft. Partner at HP Tech Ventures & Co-Founder of Faros AI ($36M raised),September 4,9:30AM - 11:30AM,"San Francisco, CA",https://www.supermomos.com/events/sf-august-private-founders?utm_source=cerebral-valley
,AWS + Anthropic Gen AI Series,September 4,5:30PM - 8:30PM,"San Francisco, CA",https://luma.com/ss5fn147
,Web3 x AI: Community Happy Hour & Pitch Night,September 4,5:30PM - 7:30PM,"San Francisco, CA",https://luma.com/n7nf6koz
,"Physical AI Meetup: Robotics, Smart Mobility & Edge AI Systems",September 4,6:30PM - 9:00PM,"San Francisco, CA",https://luma.com/q9g22eia
,Build your AI website concierge with Digital Wisdom,September 4,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/build-your-ai-concierge-with-digital-wis
,Prompt Driven Launch Party presented by Toolhouse,September 4,6:00PM - 8:00PM,"Palo Alto, CA",https://lu.ma/arq0umjr
,Redis Released: Scale your AI apps,September 4,11:00AM - 6:00PM,"San Francisco, CA",https://redis.io/redis-released-san-francisco/?utm_source=cerebralvalley&utm_medium=cpa&utm_campaign=2025-08-brand_amplification&utm_content=rr-2025-09-04-redis_released_san_francisco_event-701N100000TRkxO
,Building Production-Ready Voice AI Agents,September 4,10:00AM - 2:00PM,"San Francisco, CA",https://lu.ma/voiceagents
,"Building Agentic AI products w ex CPO Expedia, Google, Microsoft",September 4,4:00PM - 5:30PM,"San Francisco, CA",https://lu.ma/toetmvjw
,Efficiency vs. Expansion: AI’s Sustainability Dilemma,September 4,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/4xesuikk
,AI Agent Builder Summit,September 4,4:30PM - 9:30PM,"San Francisco, CA",https://luma.com/aiagentsummit
,Hands-on Workshop: 3 Hours to Fix your Agent's Hallucinations,September 3,5:00PM - 8:00PM,"San Francisco, CA",https://luma.com/4lheng45
,Voice AI Pronunciation Challenges,September 3,6:30PM - 9:00PM,"San Francisco, CA",https://lu.ma/dd7lgjbc
,The Case for Hope in the Age of AI,September 3,7:00PM - 9:00PM,"San Francisco, CA",https://luma.com/yv3rd00f
,"Agentic Founders Mixer by Scalekit with CodeRabbit, Opsera, Convex, xpander, Ockam",September 3,5:30PM - 8:00PM,"San Francisco, CA",https://luma.com/5rkw5uqc
,Agents in the Enterprise with Kindred Ventures,September 3,3:00PM - 5:30PM,"San Francisco, CA",https://luma.com/71zbwp3z
,art & technology playgrounds #1,September 3,7:00PM - 8:00PM,"San Francisco, CA",https://luma.com/zseppkue
,Demo Night (w/ The AI Collective),September 3,6:00PM - 9:00PM,"San Francisco, CA",https://luma.com/sf-demos
,AI from Zero to One: The Art of Customer-Driven Product Development,September 3,10:00AM - 11:00AM,Remote,https://luma.com/zqrny4v0
,AI Agent Founder Dinner w VCs: Anti Fund & Prosus Ventures,September 3,6:30PM - 9:00PM,"San Francisco, CA",https://lu.ma/jf088ccf
,Moving Past Vibes: Building Production-Ready AI Agents,September 3,9:00AM - 9:30AM,Remote,https://get.arthur.ai/webinar/moving-past-vibes/
,Bi-Weekly meetings for AI startup founders or SWE working with AI,September 3,6:30PM - 8:00PM,"Stanford, CA",https://www.meetup.com/ai-wednesdays/events/310227778/
,"API World 2025 - AI Startup Pitch Night with Qlay, Startup Intros, SBI & KIC",September 3,5:00PM - 8:00PM,"San Jose, CA",https://lu.ma/yakxmerh
,Build Your First AI Agent | Dust x Paatch,September 2,6:00PM - 9:00PM,"San Francisco, CA",https://luma.com/poswlc8w
,Intercom x Alumni Ventures: Building Autonomous Companies with AI Agents,September 2,5:30PM - 8:00PM,"San Francisco, CA",https://luma.com/ffaf-ai-agents-for-autonomous-companies
,AI x Marketing Happy Hour,September 2,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/inbound-happy-hour
,PAI Palooza Weekly AINative Training Series: Backend Foundations—FastAPI & ZeroDB for AI Apps,September 2,11:00AM - 12:00PM,Remote,https://lu.ma/ixewss8k
August,Robotics Club: Open Air Social,August 31,11:00AM - 1:00PM,"San Francisco, CA",https://luma.com/em4hrbml
,AI Networking Walk (Startups & Investors),August 30,10:00AM - 11:30AM,"San Francisco, CA",https://lu.ma/eucdrs27
,AI Film Festival Kick-Off Party,August 29,3:00PM - 5:00PM,"San Francisco, CA",https://luma.com/vvdt8fn5
,Wonder Night - Beyond the Loop,August 29,5:30PM - 8:30PM,"San Francisco, CA",https://luma.com/lt8i75gj
,Touch Glass: Real World Learning from AI,August 29,8:30AM - 11:30AM,Remote,https://lu.ma/ul37hj4k
,LARVOL’s Health AI Meetup,August 28,6:00PM - 8:30PM,"San Francisco, CA",https://luma.com/mgb9ykrr
,Generative AI Builders Meetup,August 28,3:30PM - 5:00PM,"San Francisco, CA",https://luma.com/5sdoeg1y
,Monetizing AI Summit,August 28,2:00PM - 7:00PM,"San Francisco, CA",https://luma.com/qttne7cv
,Founders Meetup,August 28,6:00PM - 8:30PM,"San Francisco, CA",https://luma.com/sf828
,Silicon Valley Demo Night (w. The AI Collective & Atlassian),August 28,6:00PM - 9:00PM,"San Francisco, CA",https://luma.com/sv-demo-night
,Modular Meetup: High-Performance AI in the Real World with Modular and Inworld AI,August 28,6:00PM - 9:00PM,"Los Altos, CA",https://luma.com/modular-aug-meetup
,-1 to Boz,August 28,11:00AM - 12:00PM,"San Francisco, CA",https://luma.com/boz-spc
,Generative AI Builders Meetup,August 28,3:30PM - 5:00PM,"Redwood City, CA",https://lu.ma/5sdoeg1y
,Onairos X Susa: Founders Of The Future,August 28,2:00PM - 3:00PM,"San Francisco, CA",https://lu.ma/v7mxnqos
,Byte Tank : Fintech X Devtools,August 28,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/z7qau9tz
,SVGENAI: Agent Monitoring + AI in high volume manufacturing,August 28,5:30PM - 8:00PM,"San Jose, CA",https://lu.ma/42abrg6f
,FDE Meetup + Happy Hour,August 28,4:00PM - 7:00PM,"San Francisco, CA",https://lu.ma/xjdo2ljm
,Faster. Cheaper. Smarter AI ML with Functional Python (Session for Asia & Australia),August 28,9:00AM - 10:00AM,Remote,https://lu.ma/r4ja5g0v
,AI trivia night! by OpenAI & SignalFire,August 28,6:00PM - 8:30PM,"San Francisco, CA",https://lu.ma/aitrivia3
,"MCPs and the Next Wave of Reliability w/ Rootly AI, WorkOS, Block, Microsoft, Alloy Automation, Credo AI, Groq, Mintlify, & Upwind Security!",August 28,5:00PM - 8:30PM,"San Francisco, CA",https://lu.ma/fucyjy7f
,Image Intelligence Hack Night w/ Eventual,August 28,4:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/do5ser74
,Arize x Turing AI Builders Meetup: Optimizing Agents with RL Gyms and Prompt Learning,August 28,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/arize-ai-builders-08.25?utm_source=cv-events
,Health in My Hands: The Future of Wearable AI,August 28,7:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/ih6jh50x
,LangChain Presents: Demo Night,August 28,6:00PM - 8:30PM,"San Francisco, CA",https://lu.ma/q5rjk320
,Modular Meetup: High-Performance AI in the Real World with Modular and Inworld AI,August 28,6:00PM - 9:00PM,"Los Altos, CA",https://lu.ma/modular-aug-meetup
,Conversational AI Agents,August 28,5:00PM - 8:00PM,"Palo Alto, CA",https://lu.ma/fhc0ihxg
,HackerX,August 28,6:00PM - 9:00PM,"San Francisco, CA",https://www.eventbrite.com/e/hackerx-san-francisco-ai-0828-onsite-tickets-1495325732519
,Silicon Valley Demo Night (w. The AI Collective & Atlassian),August 28,6:00PM - 9:00PM,"Mountain View, CA",https://lu.ma/sv-demo-night
,"OpenAI, Ollama and vLLM meetup on gpt-oss",August 27,5:30PM - 10:00PM,"San Francisco, CA",https://luma.com/gpt-oss
,Founder Night,August 27,5:30PM - 8:00PM,"San Francisco, CA",https://luma.com/phbkbkae
,Technology at the Core of Public Safety and Security,August 27,4:00PM - 6:00PM,"Palo Alto, CA",https://lu.ma/d9dhf4p2
,MCP Server Builder Series - August,August 27,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/pb5pklyi
,AI x Health Tech Meetup at Innovaccer HQ,August 27,4:30PM - 6:30PM,"San Francisco, CA",https://lu.ma/wttp40a3
,AI for Meta Ads: From Clicks to Conversions,August 27,11:00AM - 12:00PM,Remote,https://lu.ma/atx39qxj
,Founder Happy Hour,August 27,5:30PM - 8:00PM,"San Francisco, CA",https://lu.ma/phbkbkae
,"AI HackNight with Neo4j, Galileo and SambaNova",August 27,5:00PM - 8:30PM,"San Francisco, CA",https://lu.ma/4ehv2fcf
,AI Agents + Full Stack Demo Night,August 27,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/sudfrn8g
,Dinner on the Perimeter: Navigating AI-First Security with Opal,August 27,7:00PM - 9:30PM,"San Francisco, CA",https://lu.ma/opal-sf-dinner
,Faster. Cheaper. Smarter AI ML with Functional Python (Session for Americas & Europe),August 27,9:00AM - 10:00AM,Remote,https://lu.ma/eiii9r89?utm_source=cerebralvalley
,SaaS Summit,August 27,5:00PM - 8:30PM,"San Francisco, CA",https://lu.ma/8m51ifgu
,Startup Confessions: (YC) AI Founders & Friends Get Real,August 26,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/ocv9uq7y
,Lunch & Learn: RAG to GraphRAG — Smarter AI Retrieval,August 26,11:00AM - 12:00PM,Remote,https://luma.com/yo0xp0dr
,"Deep Research AI Agents with MCP: Demos from LastMile, ElevenLabs & Dria",August 26,1:00PM - 2:00PM,Remote,https://lu.ma/9dhd89tj
,AWS Partner Showcase - Agentic AI Deep Dive,August 26,9:30AM - 1:00PM,"San Francisco, CA",https://www.aicamp.ai/event/eventdetails/W2025082609
,"MiniMax $150,000 AI Agent Challenge",Aug 25 - Sep 1,9:00AM - 5:00PM,Remote,https://minimax-agent-hackathon.space.minimax.io/
,AI & Robotics Gym at Circuit Launch,August 25,6:00PM - 8:30PM,"Mountain View, CA",https://lu.ma/1r0vum8m
,ElevenLabs Voice Agent Meetup,August 25,6:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/br7yjhpq
,Building Creative Workflows with Griptape Nodes | AWS: A Hands-On Workshop,August 25,3:00PM - 7:00PM,"San Francisco, CA",https://lu.ma/3kxz3oia
,AI on the Rooftop with TQ Ventures,August 25,6:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/h4rxdtrj
,Inside AI Gateway Layers – Building Context-Aware & Resilient Platforms,August 25,5:30PM - 7:30PM,"San Francisco, CA",https://lu.ma/qu6fzsk1
,Startup Pitch Salon | Investor Feedback + Audience Vote,August 24,2:00PM - 4:00PM,"San Jose, CA",https://lu.ma/s21epy2q
,impromptu vibe coders + creators meetup,August 24,5:00PM - 7:30PM,"San Francisco, CA",https://lu.ma/d6511p9k
,AI Startup Pitchfest,August 24,3:30PM - 5:30PM,"Santa Clara, CA",https://lu.ma/2xxq66ox
,"AI Agents, Design & Growth: Notion, TikTok, Paraflow, Meta Speakers",August 23,2:00PM - 5:00PM,"San Francisco, CA",https://lu.ma/ya3yt0ry
,CrewAI Hackathon,August 23,9:00AM - 7:00PM,"San Francisco, CA",https://lu.ma/cif1kc8v
,YC Agents Mixer — YC Founders Only,August 23,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/9i2pvgcb
,Agent Jam: Build something that works for you,August 23,8:00AM - 10:00PM,"San Francisco, CA",https://lu.ma/agentjam
,Applied AI Hackathon,August 23,10:00AM - 7:00PM,"San Francisco, CA",https://lu.ma/5j1xt7tg
,YC Agents Hackathon,August 22-23,6:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/pz27h0xy
,Fine Tuning Friday - GPT-OSS 20B and 120B: How to fine-tune and deploy LoRA's for large models,August 22,10:00AM - 11:00AM,Remote,https://lu.ma/fine-tuning-friday-5
,Discussion: How to Get into Elite Colleges in the AI Era,August 22,6:00PM - 8:00PM,"Palo Alto, CA",https://www.sparknify.com/event-details/education-disrupted
,Gemini Live Chess,August 22,5:00PM - 7:00PM,"Mountain View, CA",https://lu.ma/geminimeetup
,CodeWords x Claude: Vibe Code Back-End and Workflows,August 22,4:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/ndp63pmm
,AWS AI Hack Day Micro Conference,August 22,9:30AM - 8:00PM,"San Francisco, CA",https://lu.ma/aws-08-22-25
,The Women in AI Pitch Competition 2025,August 22,4:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/seuib9ru
,MiniMax 150K USD AI Agent Challenge,August 21-24,9:00AM - 4:00PM,"San Francisco, CA",https://lu.ma/2u17h1zw
,AI Transformation Conference,August 21-22,9:00AM - 5:00PM,"San Francisco, CA",https://www.eventbrite.com/e/ai-transformation-conference-tickets-1278910899929
,KD x Websets - The AI-Powered Sales Machine,August 21,9:30AM - 10:30AM,Remote,https://lu.ma/j1gfw2gm
,Beyond Vibecoding: Scaling AI Native Products,August 21,5:00PM - 7:00PM,"San Francisco, CA",https://lu.ma/je3e9br6
,"The Future of Creativity: AI, Art & the Human Touch",August 21,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/gb0t5380
,Voice AI Builders Meetup,August 21,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/77l26sjg
,The AI Talent Acquisition Roundtable - JobTwine,August 21,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/g8xfwijm
,The Evolution of the CFO Suite in the Age of AI,August 21,5:30PM - 8:30PM,"San Francisco, CA",https://lu.ma/6dik3neo
,Women Building with AI: SF Lunch & Learn Roundtable,August 21,11:30AM - 1:30PM,"San Francisco, CA",https://lu.ma/v8rl185n
,n8n Meetup – Featuring Agents In The Loop Hackathon Winners,August 21,6:00PM - 9:00PM,"San Francisco, CA",https://lu.ma/rp8eqt5m
,Innodata & Twill Present Unlock the Playbook: How Visionary AI Leaders are Scaling Companies to $1B+ Rapidly,August 21,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/d6s8ah4r?utm_source=cv
,Agentic Futures: The Rise of Physical AI,August 21,3:00PM - 7:00PM,"San Francisco, CA",https://lu.ma/674bbgro
,Agents + MCP = Personal AI Assistant,August 21,6:00PM - 8:00PM,"Palo Alto, CA",https://lu.ma/nyaar6xy
,Data Engineering Summit,August 21,6:00PM - 9:00PM,"Palo Alto, CA",https://lu.ma/onzacpd2
,"MCP & AI Agents: Drinks + Panel with Anthropic, Cloudflare, Stytch, & Arcade",August 21,5:00PM - 8:00PM,"San Francisco, CA",https://lu.ma/vjsplagk?utm_source=newsletter4
,AI meetup - AI on Mobile,August 21,5:30PM - 8:30PM,"San Francisco, CA",https://www.aicamp.ai/event/eventdetails/W2025082117
,"AI HyperEngineering: Claude/Amp Maxxing, Background Agents, CI/CD",August 21,5:30PM - 7:30PM,"San Francisco, CA",https://sf.aitinkerers.org/p/ai-hyperengineering-claude-maxxing-background-agents-ci-cd
,MANGO++ Madness Gala,August 21,6:00PM - 8:00PM,"San Francisco, CA",https://www.supermomos.com/events/madness-gala?utm_source=cerebralvalley
